"","id","outliersPro","estimated_rate_Before_Handling","estimated_rate_After_Q_b_F_C","estimated_rate_After_mean","estimated_rate_After_median","Before_P_value","Q_b_F_C_P_value","mean_P_value","median_P_value"
"226",2275,0.0176991150442478,0.407872635490268,0.42193301509806,0.443375660942199,0.445908233081427,0.028,0.835,0.9545,0.9395
"227",2296,0.0512382578992314,0.577108757186775,0.596185134212796,0.674926566874419,0.681888981047478,0.981,1,1,1
"228",2302,0.0506024096385542,0.482401549154211,0.493863779480111,0.566587861628885,0.576037536346407,0.2565,0.5705,0.9035,0.811
"229",2317,0.036319612590799,0.388869970186833,0.396874037485598,0.443587556733379,0.450325069900806,0.004,0.0275,0.162,0.0685
"230",2334,0.0604534005037783,1.18662802597837,1.27051352164648,1.44448372287617,1.45217117913258,0.9955,1,1,1
"231",2338,0.0245901639344262,0.482153615012114,0.491577934487099,0.530241330754125,0.536910125628971,0.116,0.212,0.2975,0.2305
"232",2359,0.150684931506849,0.39939088484795,0.704565910902189,1.35382674934304,1.50890097475285,0,0,0,0
"233",2371,0.0544554455445545,0.338816231105566,0.358751541612276,0.426577895577718,0.43508231026064,0,0.0055,0.5985,0.25
"234",2374,0.0721461187214612,0.423229887335139,0.485621946354873,0.61962375559235,0.640456318259758,0,0,0,0
"235",2381,0.0238627889634601,0.49042181093367,0.504015169024043,0.539283131078993,0.543457029719711,0.0165,0.636,0.9355,0.8465
"236",2388,0.115995115995116,0.603904857644776,0.835397567445734,1.35743967313698,1.50233090409822,0,0,0,0
"237",2408,0.0546218487394958,0.20403293852266,0.221163774416842,0.259091809277736,0.264559910178225,0,0.0895,0.3055,0.145
"238",2421,0,0.0929079833823574,0.0929079833823574,0.0929079833823574,0.0929079833823574,0.961,0.9645,0.963,0.965
"239",2432,0,0.0914003391898241,0.0914003391898241,0.0914003391898241,0.0914003391898241,0.963,0.964,0.9715,0.965
"240",2438,0.066916823014384,0.821219893540825,0.89684566596167,1.12775797138304,1.1683197016716,0,0,0,0
"241",2439,0.00696055684454756,0.46536710093009,0.468286322856635,0.477344270844275,0.478348974505213,0.9985,0.9995,1,1
"242",2443,0.0251572327044025,0.338779716017717,0.342980096533883,0.367267875854773,0.370286271687608,0.587,0.743,0.899,0.8775
"243",2446,0.0812641083521445,0.395465883323899,0.441301722625019,0.562091941008118,0.577589393241848,0,0.201,0.882,0.702
"244",2447,0.0050761421319797,0.103238053675881,0.103604160298965,0.105364495660276,0.105513308789571,0.7305,0.7775,0.852,0.835
"245",2456,0.0971709717097171,0.983694494848469,1.14605272680129,1.56181289516184,1.62554395664372,0,0.0015,0.1815,0.0165
"246",2477,0.0109489051094891,0.163984215581151,0.164857405478134,0.170557530276763,0.171837377660178,0,0,0,0
"247",2478,0.0702947845804989,0.421153268909186,0.465176862467003,0.579783243387313,0.595112026186926,0,0.039,0.385,0.169
"248",2498,0.0657276995305164,1.03496586724654,1.14218968644025,1.35681177192484,1.37788149484266,0.0015,0.9005,1,0.999
"249",2521,0.0784313725490196,0.241778462307751,0.269468764337731,0.344619298840207,0.355656413807293,0,5e-04,0.059,0.0045
"250",2531,0.00162337662337662,0.132343998875833,0.132362576006712,0.133002016829887,0.133099064616168,0.1445,0.152,0.1605,0.1485
"251",2536,0,0.0994859449102455,0.0994859449102455,0.0994859449102455,0.0994859449102455,0.9985,0.999,0.9975,0.9995
"252",2552,0.0167785234899329,0.487390452069597,0.492176668131978,0.512415186345408,0.514264267395887,0.9975,1,1,1
"253",2568,0.0725190839694656,0.712652055213107,0.797843758247108,0.999737139806378,1.03269996419355,0,0.0175,0.055,0.0165
"254",2576,0.0604966139954853,0.571159086522896,0.619719136424087,0.762955067957183,0.791348638486902,0,0,0,0
"255",2596,0.115942028985507,0.25836877347998,0.314743427666159,0.448156636599726,0.466332407544965,0,0.1055,0.692,0.3765
"256",2607,0.0442739079102715,0.351143088109344,0.359613451620267,0.412422343240583,0.419711231428282,0,0.006,0.2285,0.051
"257",2641,0.025,0.485504976805421,0.488483362631542,0.518716462518088,0.52233887187285,0.9905,0.9975,0.999,1
"258",2657,0.167800453514739,1.99041649762541,6.57775267771261,12.0585953108606,13.1008474678824,0,0.001,0.211,0.003
"259",2667,0.0150812064965197,0.392151609160763,0.3967794576264,0.415204773867825,0.416714895947295,0.9425,0.9935,1,1
"260",2673,0.0555555555555556,1.51928115569374,1.85111566441469,2.20580947694962,2.26744542180189,0,0.009,0.017,0.0075
"261",2685,0.0502035278154681,0.530447767485457,0.559167731482145,0.62943130449782,0.635984851970858,0.695,1,1,1
"262",2692,0.0432946145723337,0.404733284748388,0.420145673557974,0.48198525268955,0.492212519773894,0,0,0.006,0
"263",2695,0.0651840490797546,0.749774559000778,0.791882967535738,0.970324651804803,0.999856227236387,0,0,0.003,5e-04
"264",2732,0.0690690690690691,0.955240449679673,1.07205194936349,1.30273084726585,1.33136244153388,0,0.2515,0.6555,0.4625
"265",2734,0.0586345381526104,0.259060859536394,0.276309367183164,0.329169177483178,0.336738359543956,0,0.02,0.459,0.134
"266",2735,0,0.0699319267582118,0.0699319267582118,0.0699319267582118,0.0699319267582118,1,1,1,1
"267",2753,0.174484052532833,1.13104582191374,2.16668373202067,4.26285445240739,4.62865586938783,0,0,0.063,0
"268",2759,0.0495258166491043,0.40146545770011,0.437347211359166,0.500036419183366,0.507815934943094,0,0.597,0.9775,0.913
"269",2765,0.118764845605701,0.161499830932537,0.170947033915199,0.264328480203734,0.287565356801696,0,0,0,0
"270",2766,0.0889679715302491,0.536576935988198,0.672786533779119,0.96774904884078,1.05033040750557,0,0,0,0
"271",2770,0.0703517587939698,0.337808842811304,0.361235053298559,0.463821887903135,0.480473868116784,0,0.001,0.0215,0.0035
"272",2780,0.0280701754385965,0.265095664227253,0.273157341769968,0.293806985924685,0.295647841547936,0.499,0.9345,0.988,0.9845
"273",2781,0.0947735191637631,0.803165020662994,0.898652787436117,1.32450292407859,1.4432154917577,0,0,0,0
"274",2803,0.0807040850215875,0.90609424576331,1.02378060704466,1.33734684774673,1.38552738420369,0,0,0,0
"275",2818,0.0522875816993464,0.685276292210012,0.7160194721886,0.821275377658362,0.834509043834348,0.1555,0.9245,0.9995,0.998
"276",2832,0.0428571428571429,0.382839671091488,0.396178347373928,0.448828287307911,0.455109178953755,0.012,0.182,0.5265,0.352
"277",2840,0.0592417061611374,0.286090893080625,0.304164575747749,0.358512893949724,0.365303832947867,0,0.362,0.918,0.754
"278",2848,0.0522565320665083,0.684368999533601,0.716848396952632,0.826192911486143,0.838897937551546,0.002,0.756,0.9995,0.9925
"279",2851,0,0.134180880623299,0.134180880623299,0.134180880623299,0.134180880623299,0.055,0.0515,0.033,0.037
"280",2860,0.0404463040446304,0.607845766279033,0.622435091155474,0.698639906517074,0.708037047028135,0.008,0.077,0.277,0.155
"281",2868,0.042654028436019,0.667447105823282,0.680414969212678,0.771375464427312,0.783702321721842,0.002,0.02,0.2875,0.0885
"282",2871,0.0569210866752911,0.400388188224955,0.469145378471301,0.566813363128663,0.582333437685824,0,0,0,0
"283",2875,0.104477611940299,0.547637419179422,0.724767970943156,1.08865097164243,1.16693567189293,0,0,0,0
"284",2900,0,0.362775670132351,0.362775670132351,0.362775670132351,0.362775670132351,0.998,0.9985,0.9975,0.997
"285",2901,0.0211898940505297,0.507422019565438,0.514685830091548,0.544473867781486,0.547998431973995,0.7035,0.954,0.9975,0.9925
"286",2911,0.0439698492462312,0.258500682358993,0.272085098392582,0.309951893442427,0.315357293860577,0,0.3525,0.9295,0.767
"287",2917,0.164625850340136,0.254402113895013,0.419961646583744,0.820862023106721,0.89094839656038,0,0,0,0
"288",2924,0.0797101449275362,0.703084706028422,0.738614702122288,0.930920117828925,0.963801207412388,0.0185,0.1315,0.378,0.161
"289",2932,0.0385321100917431,0.817724190136169,0.836863524783199,0.947907780403467,0.965943592088052,0,0,0.001,0
"290",2936,0.0377142857142857,0.542589999752571,0.559555626961435,0.620823771204894,0.62834218529144,0.002,0.4405,0.93,0.789
"291",2943,0.0511703864997278,0.547162791983926,0.573548642190123,0.658146806568966,0.668394475449728,5e-04,0.856,1,0.998
"292",2950,0.115625,0.632008944360598,0.831817985351137,1.18865387512291,1.25116208936007,0,0.036,0.1975,0.0295
"293",2952,0,0.140527380254617,0.140527380254617,0.140527380254617,0.140527380254617,0.0535,0.0575,0.0615,0.0645
"294",2954,0.0521609538002981,0.673695717853428,0.702982981519635,0.816574434193294,0.832247057362067,0.001,0.0625,0.504,0.229
"295",2970,0.0418994413407821,0.91911353368016,0.968401995144109,1.11185612851611,1.1331899652466,0,0,5e-04,0
"296",2986,0.0467445742904841,0.186371171497171,0.190511582576329,0.224006292112402,0.228903883265985,0.001,0.012,0.308,0.14
"297",2989,0.0409722222222222,0.40988010495111,0.427631746284767,0.480413462022788,0.487334843190226,5e-04,0.5065,0.975,0.8965
"298",2992,0.167597765363128,0.25645224794216,0.343762641312388,0.625648437555399,0.680730230410733,0,0.002,0.0015,0
"299",2996,0.0887622149837134,0.778223128902072,0.885428921195666,1.16534377483477,1.20528111268993,0,5e-04,0.167,0.012
"300",3000,0.00613496932515337,0.131897921046507,0.132503449657721,0.135458584471495,0.135960860303075,0.007,0.0135,0.0105,0.0085
"301",3005,0.0027027027027027,0.563373846897207,0.564132272005939,0.568394783898267,0.568990041514977,0.49,0.504,0.552,0.523
"302",3015,0.0643195666892349,0.517433101991122,0.550039408142153,0.657575874168396,0.670725013609896,0,0.532,0.998,0.97
"303",3027,0.0407310704960836,0.615443617483754,0.639098237296259,0.722531571278765,0.734983842674557,0,0,0.0075,5e-04
"304",3031,0.0684615384615385,0.647944486007803,0.683297754984946,0.824545566727926,0.841340294032898,5e-04,0.5565,0.996,0.97
"305",3033,0.0981912144702842,0.724965352603692,0.829006157398784,1.09369533302939,1.1307872588092,0,0.191,0.652,0.3205
"306",3035,0,0.110090712462413,0.110090712462413,0.110090712462413,0.110090712462413,0.993,0.9845,0.989,0.985
"307",3036,0,0.0942368105051819,0.0942368105051819,0.0942368105051819,0.0942368105051819,0.977,0.9745,0.97,0.9735
"308",3048,0.0749625187406297,0.657546851506642,0.684209680820513,0.842101114370526,0.865784632317039,0.0145,0.1765,0.686,0.3465
"309",3054,0.0678733031674208,0.0827886761969766,0.109499993004463,0.131773188115961,0.13443942249919,0,0.624,0.948,0.8935
"310",3057,0.0563380281690141,0.710806420466985,0.741187320914924,0.890261687042697,0.915054664673754,0,0,5e-04,0
"311",3066,0.060702875399361,0.339535248163865,0.370424136580608,0.458823776575015,0.473091557996488,0,0,0.0015,5e-04
"312",3068,0.0647058823529412,0.851201024792854,0.930696273477897,1.11083208535553,1.13424408745073,0,0.534,0.9975,0.9675
"313",3075,0.00337837837837838,0.14053240322959,0.140799361590579,0.142044848575395,0.142166515030519,0.9425,0.956,0.9635,0.9585
"314",3091,0.0713587487781036,0.905015398832772,1.03476502295018,1.2485702592285,1.27381595025584,0,0.986,1,1
"315",3098,0.0447619047619048,0.29150833972214,0.310565379346508,0.354178100135207,0.359273279102585,0,0.543,0.987,0.9525
"316",3100,0.0067001675041876,0.458017806271344,0.461532613499119,0.469474586909721,0.470294035869649,0.9915,0.999,1,0.9995
"317",3103,0.123339658444023,2.08839919596605,3.11328742368205,4.89604150930276,5.27405804601762,0,0,5e-04,0
"318",3106,0.0703592814371257,0.636649099212732,0.695387457112669,0.858067635756229,0.87946037927939,0,0.0395,0.3705,0.1315
"319",3110,0.0453900709219858,0.452439646253893,0.474999722911059,0.537983363766394,0.545960851205659,0,0.44,0.9445,0.8205
"320",3112,0.0500945179584121,0.232740491941966,0.249843921104966,0.282036583938735,0.284303048715219,0.1055,1,1,1
"321",3115,0,0.123717794116093,0.123717794116093,0.123717794116093,0.123717794116093,0.9985,0.999,0.9975,0.998
"322",3117,0.0666666666666667,0.652442461946885,0.693581821232146,0.848640793161158,0.875605842395756,0.003,0.1025,0.216,0.103
"323",3123,0.0289855072463768,0.296363288469102,0.301483753413888,0.326156738357357,0.328167406527725,0.846,0.9685,0.9995,1
"324",3133,0.0811855670103093,0.627001040731783,0.674247499005868,0.837241803209193,0.858888467226234,0.014,0.7825,1,0.998
"325",3137,0.0960629921259843,0.533381175516479,0.644008991338314,0.901317617493121,0.952462288804505,0,0,0,0
"326",3144,0.092436974789916,1.25510693368027,1.44918176683432,2.01281305693097,2.12599129435511,0,0,0,0
"327",3146,0.110169491525424,0.367670870730511,0.455899715286495,0.691136387237707,0.741407403209343,0,0,0,0
"328",3147,0.083710407239819,1.08228700005238,1.29155279485893,1.70110686504414,1.77630716376465,0,0.004,0.0675,0.009
"329",3159,0.0672027570361861,0.356100200293121,0.391440847660722,0.494769813074024,0.514819437664089,0,0,0,0
"330",3160,0.0416666666666667,0.544354837617138,0.555705710683033,0.605088537826191,0.607217120571138,1,1,1,1
"331",3163,0.103098437071566,1.55983798140935,2.07067865610861,3.04011508308312,3.25953051376797,0,0,0,0
"332",3165,0.0553359683794466,0.338449970551696,0.368020063723187,0.441101376798559,0.456321766739424,0,0.0035,0.002,5e-04
"333",3169,0.0743889479277365,0.967490706753546,1.09454309433776,1.3214377590869,1.34673067724697,0,1,1,1
"334",3172,0.0578947368421053,0.657463462863267,0.674270959365712,0.784502789500621,0.80104558165004,0.3535,0.5615,0.827,0.7195
"335",3179,0.00568181818181818,0.505606682966838,0.508788111853233,0.517580912309951,0.519188509016839,0.0695,0.0955,0.1015,0.0935
"336",3191,0.0349829351535836,0.676257884681141,0.693668698354511,0.772706801732127,0.785157924154835,0,0,0.0055,0
"337",3194,0.0948275862068965,0.610395989370757,0.806108544533642,1.06696775193232,1.08688579838984,0,0.4085,0.8985,0.85
"338",3203,0.0373015873015873,0.423555790597273,0.437122951713711,0.48339088107447,0.48853772896224,0.088,0.8905,0.999,0.9955
"339",3204,0,0.071999418198348,0.071999418198348,0.071999418198348,0.071999418198348,1,1,1,1
"340",3207,0.053072625698324,0.233306243307843,0.247205873603681,0.293654479505596,0.30193420840847,0,0,0,0
"341",3218,0.00288184438040346,0.132682960212404,0.133203664303608,0.134160164498196,0.134247047032267,0.7965,0.8515,0.865,0.874
"342",3226,0.037914691943128,0.612859066472044,0.633408454170401,0.701826381791444,0.709747899643724,0.081,0.898,0.999,0.996
"343",3227,0.0447761194029851,0.627022280117276,0.639246359412092,0.725492599625996,0.739500004795394,0.166,0.303,0.535,0.388
"344",3248,0.0120937263794407,0.415621315659749,0.420177629741014,0.43568465763452,0.437197273368801,0.5325,0.8895,0.9805,0.971
"345",3249,0.0504694835680751,0.41809772950417,0.457271669375694,0.530228044314658,0.540761823116204,0,0.031,0.2135,0.072
"346",3250,0.0311958405545927,0.566044213363694,0.578028084411934,0.636211311197324,0.643855445244448,0.002,0.012,0.0285,0.0085
"347",3262,0.0977011494252874,0.496124709993827,0.641173792894882,0.902722209927437,0.952815214750412,0,0,0,0
"348",3272,0.0710743801652893,0.861229714678176,0.982481778626709,1.19615611828092,1.21862173923893,0,0.5245,0.9845,0.931
"349",3279,0,0.100683829814782,0.100683829814782,0.100683829814782,0.100683829814782,0.883,0.8835,0.882,0.88
"350",3286,0.0144927536231884,0.517154163077171,0.526242669005681,0.550134204218686,0.553894528451138,0.095,0.2015,0.2855,0.2525
"351",3313,0.0501579778830964,0.641568771046661,0.671466045235678,0.77976016673093,0.796573484567936,0,0,0.0125,0.001
"352",3320,0.0738077214231643,0.572441765701308,0.626173229805425,0.770465325330748,0.788864074321636,0,0.3875,1,0.9945
"353",3338,0.102189781021898,0.508787204098499,0.588916815314487,0.805010399636655,0.840433500850559,5e-04,0.046,0.2195,0.055
"354",3343,0.0330639235855988,0.352871473613657,0.359544436987398,0.397461266662216,0.402629728655365,5e-04,0.0545,0.419,0.2265
"355",3370,0,0.342221906144098,0.342221906144098,0.342221906144098,0.342221906144098,0.379,0.402,0.4065,0.409
"356",3411,0.18361581920904,1.69847304890028,7.25958928325962,16.3228164023434,18.3646998253109,0,0,0,0
"357",3447,0.0494505494505494,0.425480513016231,0.444341520517881,0.510356687416172,0.516277478579071,0.046,0.23,0.396,0.344
"358",3451,0.0295930949445129,0.371624140353148,0.381987600910504,0.41328197075346,0.417026136443617,0.2045,0.829,0.98,0.955
"359",3485,0.097621407333994,0.447487565060848,0.52784955631103,0.691922607299571,0.712178790563443,0,0.5295,1,0.9995
"360",3490,0.0316455696202532,0.522353628409076,0.536649660972622,0.583401964674117,0.589572100513038,0.3205,0.703,0.869,0.818
"361",3501,0.111804222648752,0.649863795070016,0.900247545180701,1.31384658721253,1.38090087181234,0,0,0,0
"362",3507,0.129071661237785,0.795383579075102,1.14006161418881,1.9598181927517,2.17991392563977,0,0,0,0
"363",3509,0.0984,0.383911815597864,0.490841935642415,0.684337464530202,0.717987459097487,0,0,0,0
"364",3511,0.0824175824175824,0.566280391054594,0.588878228911035,0.732084215895237,0.752224129407896,0.364,0.6675,0.9775,0.9245
"365",3531,0.186953352769679,1.08298547656279,7.02220715415834,16.3054336226765,18.6377520534229,0,0,0,0
"366",3532,0.0990629183400268,0.173818427630656,0.184743500216483,0.263928410620627,0.281239059351625,0,0,0,0
"367",3538,0.12621359223301,0.764400539670188,0.885182648787751,1.43099848177355,1.57307389902091,0,0,0,0
"368",3592,0.114499066583696,1.82836757019461,2.59103927096332,3.76176381143697,3.97280597134469,0,0,0.021,0
"369",3618,0.0932642487046632,0.692154577422505,0.80244194683195,1.03294607062765,1.06363437048525,5e-04,0.4475,0.8585,0.7085
"370",3619,0.0308483290488432,0.534438135740287,0.549391710805242,0.600188653683076,0.606767243777486,0.0335,0.2165,0.4345,0.339
"371",3630,0.111498257839721,0.27058680717119,0.310714138315353,0.425966509561149,0.438868678942226,0.003,0.438,0.975,0.895
"372",3637,0.0394138453764528,0.450050687089343,0.47015003004581,0.531143442680157,0.539867275067993,0,0,0.0135,0.001
"373",3644,0.0745406824146982,0.620774716506556,0.692915380914361,0.861474310080433,0.882955029240674,0,0.015,0.804,0.338
"374",3645,0.0101237345331834,0.513145956739058,0.52094502744203,0.538036988409188,0.540440223420249,0.027,0.191,0.36,0.291
"375",3660,0.106934001670844,1.78917824567133,2.22881040329452,3.37238156914091,3.67960485992095,0,0,0,0
"376",3665,0.0139982502187227,0.413436091463186,0.416755794014397,0.433694510286203,0.435186341049035,0.995,1,1,1
"377",3669,0.0850225225225225,0.670688673553231,0.752464179954687,0.984504404620837,1.03382186866564,0,0,0,0
"378",3677,0.0303907380607815,0.415020205999679,0.433721522463158,0.470177821644663,0.47294232452558,0.323,0.999,1,1
"379",3678,0.0800293685756241,0.739413572075333,0.857996998377406,1.0908478884833,1.12531887726542,0,0.0305,0.8255,0.328
"380",3679,0.0543318649045521,0.564168012453893,0.588445459032239,0.679218017295686,0.689528612570542,0.233,0.9325,0.999,0.9985
"381",3685,0.0687830687830688,0.922074298751991,1.05400706495904,1.28933139361441,1.31626549526792,0,0.2815,0.815,0.6735
"382",3696,0.0661070304302204,0.936006792323941,1.06042643882226,1.33346816712267,1.39130687959283,0,0,0,0
